K_eff_GPa,eps_assoc_K,T_K,p_bar,N_mmol_g
0.7,300.0,323.0,0.015231916192382951,0.10647488867989563
0.7,300.0,323.0,0.020000000000000004,0.13650571946929976
0.7,300.0,323.0,0.02303273739264226,0.15501511238562046
0.7,300.0,323.0,0.026525349589921046,0.17582246181079325
0.7,300.0,323.0,0.030547570567634134,0.19917032760147713
0.7,300.0,323.0,0.03517970854337624,0.22531838269805796
0.7,300.0,323.0,0.04051424942146391,0.25454276005512405
0.7,300.0,323.0,0.04665770337922934,0.2871349055570765
0.7,300.0,323.0,0.05373273146387932,0.3233998843533343
0.7,300.0,323.0,0.061880594659844954,0.36365410535035214
0.7,300.0,323.0,0.07126397432503748,0.4082224489780874
0.7,300.0,323.0,0.08207022030922942,0.4574348052754971
0.7,300.0,323.0,0.09451509160693887,0.5116220514780494
0.7,300.0,323.0,0.10884706423120744,0.5711115196826887
0.7,300.0,323.0,0.12535229231987327,0.6362220252161285
0.7,300.0,323.0,0.1443603215284684,0.707258544620892
0.7,300.0,323.0,0.1662506687841307,0.784506648223289
0.7,300.0,323.0,0.1914603997728015,0.8682268054090481
0.7,300.0,323.0,0.22049285545286207,1.0029327288901966
0.7,300.0,323.0,0.25392770182998,1.1036144477053675
0.7,300.0,323.0,0.2924325036483547,1.2113389419451666
0.7,300.0,323.0,0.33677605308027264,1.3261941558360988
0.7,300.0,323.0,0.3878437195364236,1.448220367617938
0.7,300.0,323.0,0.44665512707340205,1.5774069967320468
0.7,300.0,323.0,0.5143845123479462,1.7136901086902572
0.7,300.0,323.0,0.5923841695876297,1.8569507685198212
0.7,300.0,323.0,0.6822114506835166,2.0070144006119164
0.7,300.0,323.0,0.785659859492348,2.16365130404357
0.7,300.0,323.0,0.9047948611813732,2.3265784410251324
0.7,300.0,323.0,1.0419951215901386,2.6212424476751797
0.7,300.0,323.0,1.2,2.805710247539653
0.7,400.0,273.0,0.001,0.13110813562670354
0.7,400.0,273.0,0.0013130324344878836,0.1632038113850238
0.7,400.0,273.0,0.0017240541740171785,0.2017659294720079
0.7,400.0,273.0,0.0022637390492987737,0.24764420042862517
0.7,400.0,273.0,0.002972362794946059,0.30167615349190885
0.7,400.0,273.0,0.003902808756829234,0.3646688749095959
0.7,400.0,273.0,0.00512451448332012,0.43739586536038433
0.7,400.0,273.0,0.0067286537276022365,0.5206135977010593
0.7,400.0,273.0,0.008834940584779547,0.6150969011340324
0.7,400.0,273.0,0.01160056354458889,0.7216853962868146
0.7,400.0,273.0,0.015231916192382951,0.8413267323188246
0.7,400.0,273.0,0.020000000000000004,0.9750988508250544
0.7,400.0,273.0,0.02303273739264226,1.09949547632863
0.7,400.0,273.0,0.026525349589921046,1.1817614382485713
0.7,400.0,273.0,0.030547570567634134,1.2684473450894154
0.7,400.0,273.0,0.03517970854337624,1.3597237025653206
0.7,400.0,273.0,0.04051424942146391,1.4557551375593591
0.7,400.0,273.0,0.04665770337922934,1.556694480928417
0.7,400.0,273.0,0.05373273146387932,1.6626764519724562
0.7,400.0,273.0,0.061880594659844954,1.7738112248279725
0.7,400.0,273.0,0.07126397432503748,1.8901781765011423
0.7,400.0,273.0,0.08207022030922942,2.011820121738213
0.7,400.0,273.0,0.09451509160693887,2.1387383305365875
0.7,400.0,273.0,0.10884706423120744,2.2708885985522174
0.7,400.0,273.0,0.12535229231987327,2.5635161417984063
0.7,400.0,273.0,0.1443603215284684,2.7153536532997684
0.7,400.0,273.0,0.1662506687841307,2.8718711593900608
0.7,400.0,273.0,0.1914603997728015,3.0327435015531856
0.7,400.0,273.0,0.22049285545286207,3.1976036588030157
0.7,400.0,273.0,0.25392770182998,3.3660487373959933
0.7,400.0,273.0,0.2924325036483547,3.5376469745297117
0.7,400.0,273.0,0.33677605308027264,3.711945485842768
0.7,400.0,273.0,0.3878437195364236,3.8884784558983956
0.7,400.0,273.0,0.44665512707340205,4.066775457726654
0.7,400.0,273.0,0.5143845123479462,4.2463695929267224
0.7,400.0,273.0,0.5923841695876297,4.4268051672491415
0.7,400.0,273.0,0.6822114506835166,4.607644655714283
0.7,400.0,273.0,0.785659859492348,4.7884747623556425
0.7,400.0,273.0,0.9047948611813732,4.968911437738068
0.7,400.0,273.0,1.0419951215901386,5.148603777252107
0.7,400.0,273.0,1.2,5.3272367798693905
0.7,400.0,298.0,0.001,0.04052715777174814
0.7,400.0,298.0,0.0013130324344878836,0.0520992571225668
0.7,400.0,298.0,0.0017240541740171785,0.06669203381018927
0.7,400.0,298.0,0.0022637390492987737,0.0849728147824886
0.7,400.0,298.0,0.002972362794946059,0.10771399077539559
0.7,400.0,298.0,0.003902808756829234,0.13579560209891556
0.7,400.0,298.0,0.00512451448332012,0.17020148533721022
0.7,400.0,298.0,0.0067286537276022365,0.21200714474380555
0.7,400.0,298.0,0.008834940584779547,0.26235954902779374
0.7,400.0,298.0,0.01160056354458889,0.3224520213833565
0.7,400.0,298.0,0.015231916192382951,0.39349995916590075
0.7,400.0,298.0,0.020000000000000004,0.4767238000706335
0.7,400.0,298.0,0.02303273739264226,0.5250633749305529
0.7,400.0,298.0,0.026525349589921046,0.5771733156219886
0.7,400.0,298.0,0.030547570567634134,0.6332246480358091
0.7,400.0,298.0,0.03517970854337624,0.6933895879167645
0.7,400.0,298.0,0.04051424942146391,0.7578417947214956
0.7,400.0,298.0,0.04665770337922934,0.8267562915286233
0.7,400.0,298.0,0.05373273146387932,0.900308883398359
0.7,400.0,298.0,0.061880594659844954,1.024289841856235
0.7,400.0,298.0,0.07126397432503748,1.110579170019033
0.7,400.0,298.0,0.08207022030922942,1.2019725139167348
0.7,400.0,298.0,0.09451509160693887,1.2986198334392756
0.7,400.0,298.0,0.10884706423120744,1.4006620450821712
0.7,400.0,298.0,0.12535229231987327,1.5082260733726762
0.7,400.0,298.0,0.1443603215284684,1.6214192555415816
0.7,400.0,298.0,0.1662506687841307,1.7403233826368099
0.7,400.0,298.0,0.1914603997728015,1.864988710561636
0.7,400.0,298.0,0.22049285545286207,1.9954282986047167
0.7,400.0,298.0,0.25392770182998,2.1316130291603326
0.7,400.0,298.0,0.2924325036483547,2.411711091144415
0.7,400.0,298.0,0.33677605308027264,2.569114927094976
0.7,400.0,298.0,0.3878437195364236,2.7319423398896805
0.7,400.0,298.0,0.44665512707340205,2.8998626491156396
0.7,400.0,298.0,0.5143845123479462,3.072495251081095
0.7,400.0,298.0,0.5923841695876297,3.2494150263029424
0.7,400.0,298.0,0.6822114506835166,3.43015909324827
0.7,400.0,298.0,0.785659859492348,3.6142346963325345
0.7,400.0,298.0,0.9047948611813732,3.8011279583363633
0.7,400.0,298.0,1.0419951215901386,3.990313179109932
0.7,400.0,298.0,1.2,4.181262328822828
0.7,400.0,323.0,0.001,0.014363758914722621
0.7,400.0,323.0,0.0013130324344878836,0.018720221969074236
0.7,400.0,323.0,0.0017240541740171785,0.02435010006598081
0.7,400.0,323.0,0.0022637390492987737,0.03159800789941455
0.7,400.0,323.0,0.002972362794946059,0.040887992650387915
0.7,400.0,323.0,0.003902808756829234,0.05273633153117328
0.7,400.0,323.0,0.00512451448332012,0.06776484276569306
0.7,400.0,323.0,0.0067286537276022365,0.08671426157857652
0.7,400.0,323.0,0.008834940584779547,0.11045669898979182
0.7,400.0,323.0,0.01160056354458889,0.14000531268823094
0.7,400.0,323.0,0.015231916192382951,0.17651841072518923
0.7,400.0,323.0,0.020000000000000004,0.22129497058446349
0.7,400.0,323.0,0.02303273739264226,0.2482264346218687
0.7,400.0,323.0,0.026525349589921046,0.2779698398487435
0.7,400.0,323.0,0.030547570567634134,0.3107412328258001
0.7,400.0,323.0,0.03517970854337624,0.3467615273713813
0.7,400.0,323.0,0.04051424942146391,0.3862551911094696
0.7,400.0,323.0,0.04665770337922934,0.4294489434892894
0.7,400.0,323.0,0.05373273146387932,0.4765705035870801
0.7,400.0,323.0,0.061880594659844954,0.5278474071365812
0.7,400.0,323.0,0.07126397432503748,0.5835058874859396
0.7,400.0,323.0,0.08207022030922942,0.6437697866964979
0.7,400.0,323.0,0.09451509160693887,0.7088594337451379
0.7,400.0,323.0,0.10884706423120744,0.7789904005139618
0.7,400.0,323.0,0.12535229231987327,0.854372027269933
0.7,400.0,323.0,0.1443603215284684,0.9777173883753291
0.7,400.0,323.0,0.1662506687841307,1.067276158723011
0.7,400.0,323.0,0.1914603997728015,1.1626221565188244
0.7,400.0,323.0,0.22049285545286207,1.2639024802384493
0.7,400.0,323.0,0.25392770182998,1.371248186763114
0.7,400.0,323.0,0.2924325036483547,1.484770228455855
0.7,400.0,323.0,0.33677605308027264,1.6045547473240556
0.7,400.0,323.0,0.3878437195364236,1.7306579375486262
0.7,400.0,323.0,0.44665512707340205,1.8631007666650086
0.7,400.0,323.0,0.5143845123479462,2.001863898609016
0.7,400.0,323.0,0.5923841695876297,2.146883181366789
0.7,400.0,323.0,0.6822114506835166,2.4326084470909772
0.7,400.0,323.0,0.785659859492348,2.5998667562082347
0.7,400.0,323.0,0.9047948611813732,2.773000526787208
0.7,400.0,323.0,1.0419951215901386,2.9516245392892797
0.7,400.0,323.0,1.2,3.135300047717305
0.7,500.0,273.0,0.001,0.4293136705794122
0.7,500.0,273.0,0.0013130324344878836,0.49751819491781557
0.7,500.0,273.0,0.0017240541740171785,0.5712223899983957
0.7,500.0,273.0,0.0022637390492987737,0.6501465628615732
0.7,500.0,273.0,0.002972362794946059,0.7341009555854878
0.7,500.0,273.0,0.003902808756829234,0.8230616047635391
0.7,500.0,273.0,0.00512451448332012,0.9172348591667423
0.7,500.0,273.0,0.0067286537276022365,1.0171062441560825
0.7,500.0,273.0,0.008834940584779547,1.123471447365787
0.7,500.0,273.0,0.01160056354458889,1.2374469766398377
0.7,500.0,273.0,0.015231916192382951,1.3604560670254098
0.7,500.0,273.0,0.020000000000000004,1.546898747337049
0.7,500.0,273.0,0.02303273739264226,1.623293526079219
0.7,500.0,273.0,0.026525349589921046,1.7034084116056494
0.7,500.0,273.0,0.030547570567634134,1.7875024654381566
0.7,500.0,273.0,0.03517970854337624,2.025557265764
0.7,500.0,273.0,0.04051424942146391,2.124049857024676
0.7,500.0,273.0,0.04665770337922934,2.227000379515425
0.7,500.0,273.0,0.05373273146387932,2.3345772422207873
0.7,500.0,273.0,0.061880594659844954,2.4469178113505627
0.7,500.0,273.0,0.07126397432503748,2.5641222339472125
0.7,500.0,273.0,0.08207022030922942,2.686247937506231
0.7,500.0,273.0,0.09451509160693887,2.813305066296411
0.7,500.0,273.0,0.10884706423120744,2.9452530834354445
0.7,500.0,273.0,0.12535229231987327,3.0819987212464777
0.7,500.0,273.0,0.1443603215284684,3.223395403760356
0.7,500.0,273.0,0.1662506687841307,3.3692441984451493
0.7,500.0,273.0,0.1914603997728015,3.519296284115058
0.7,500.0,273.0,0.22049285545286207,3.673256853393847
0.7,500.0,273.0,0.25392770182998,3.830790305479357
0.7,500.0,273.0,0.2924325036483547,3.9915265317208513
0.7,500.0,273.0,0.33677605308027264,4.155068054986011
0.7,500.0,273.0,0.3878437195364236,4.320997755175123
0.7,500.0,273.0,0.44665512707340205,4.488886897877195
0.7,500.0,273.0,0.5143845123479462,4.6583031808193605
0.7,500.0,273.0,0.5923841695876297,4.828818522907425
0.7,500.0,273.0,0.6822114506835166,5.000016342645877
0.7,500.0,273.0,0.785659859492348,5.171498105758122
0.7,500.0,273.0,0.9047948611813732,5.342888964656717
0.7,500.0,273.0,1.0419951215901386,5.51384236290953
0.7,500.0,273.0,1.2,5.684043532654037
0.7,500.0,298.0,0.001,0.13175665259194
0.7,500.0,298.0,0.0013130324344878836,0.16313726341044585
0.7,500.0,298.0,0.0017240541740171785,0.20042982920694186
0.7,500.0,298.0,0.0022637390492987737,0.24422905036121256
0.7,500.0,298.0,0.002972362794946059,0.29503930392718564
0.7,500.0,298.0,0.003902808756829234,0.3532471619809518
0.7,500.0,298.0,0.00512451448332012,0.4191137183460216
0.7,500.0,298.0,0.0067286537276022365,0.49279376334758634
0.7,500.0,298.0,0.008834940584779547,0.574383840444711
0.7,500.0,298.0,0.01160056354458889,0.6639948002678076
0.7,500.0,298.0,0.015231916192382951,0.7618383291276135
0.7,500.0,298.0,0.020000000000000004,0.8683130201956625
0.7,500.0,298.0,0.02303273739264226,0.9271131009279856
0.7,500.0,298.0,0.026525349589921046,0.9885268580388525
0.7,500.0,298.0,0.030547570567634134,1.0526995829267292
0.7,500.0,298.0,0.03517970854337624,1.1197989724159487
0.7,500.0,298.0,0.04051424942146391,1.2356596932322403
0.7,500.0,298.0,0.04665770337922934,1.3114147136698742
0.7,500.0,298.0,0.05373273146387932,1.390747558918263
0.7,500.0,298.0,0.061880594659844954,1.4738980835991922
0.7,500.0,298.0,0.07126397432503748,1.5611135105512612
0.7,500.0,298.0,0.08207022030922942,1.6526427825097738
0.7,500.0,298.0,0.09451509160693887,1.7487301324282527
0.7,500.0,298.0,0.10884706423120744,1.9874323028601768
0.7,500.0,298.0,0.12535229231987327,2.1006663245297363
0.7,500.0,298.0,0.1443603215284684,2.218999777650349
0.7,500.0,298.0,0.1662506687841307,2.3425376815806027
0.7,500.0,298.0,0.1914603997728015,2.471346630772308
0.7,500.0,298.0,0.22049285545286207,2.60544915628455
0.7,500.0,298.0,0.25392770182998,2.7448190762042306
0.7,500.0,298.0,0.2924325036483547,2.889378072406956
0.7,500.0,298.0,0.33677605308027264,3.038993674845028
0.7,500.0,298.0,0.3878437195364236,3.193478771524256
0.7,500.0,298.0,0.44665512707340205,3.3525926974689817
0.7,500.0,298.0,0.5143845123479462,3.5160438927155746
0.7,500.0,298.0,0.5923841695876297,3.683494059432924
0.7,500.0,298.0,0.6822114506835166,3.8545636920568382
0.7,500.0,298.0,0.785659859492348,4.028838801827628
0.7,500.0,298.0,0.9047948611813732,4.205878608833329
0.7,500.0,298.0,1.0419951215901386,4.385223932221921
0.7,500.0,298.0,1.2,4.566405975515081
0.7,500.0,323.0,0.001,0.03993008196132016
0.7,500.0,323.0,0.0013130324344878836,0.051205566815340255
0.7,500.0,323.0,0.0017240541740171785,0.06535389432077338
0.7,500.0,323.0,0.0022637390492987737,0.08297356666571563
0.7,500.0,323.0,0.002972362794946059,0.1047399824197835
0.7,500.0,323.0,0.003902808756829234,0.13139858158614312
0.7,500.0,323.0,0.00512451448332012,0.16374965992735185
0.7,500.0,323.0,0.0067286537276022365,0.20262365362207693
0.7,500.0,323.0,0.008834940584779547,0.24884848906383242
0.7,500.0,323.0,0.01160056354458889,0.3032143876710801
0.7,500.0,323.0,0.015231916192382951,0.3664448585741578
0.7,500.0,323.0,0.020000000000000004,0.4391839100314218
0.7,500.0,323.0,0.02303273739264226,0.48082736539238097
0.7,500.0,323.0,0.026525349589921046,0.5252574656667196
0.7,500.0,323.0,0.030547570567634134,0.572550008807397
0.7,500.0,323.0,0.03517970854337624,0.6227833982811586
0.7,500.0,323.0,0.04051424942146391,0.6760415138248684
0.7,500.0,323.0,0.04665770337922934,0.7324166449910972
0.7,500.0,323.0,0.05373273146387932,0.7920122870079153
0.7,500.0,323.0,0.061880594659844954,0.8549455903691234
0.7,500.0,323.0,0.07126397432503748,0.9213492618218498
0.7,500.0,323.0,0.08207022030922942,0.9913727338197673
0.7,500.0,323.0,0.09451509160693887,1.107657336043141
0.7,500.0,323.0,0.10884706423120744,1.1879021135786927
0.7,500.0,323.0,0.12535229231987327,1.2723051797162919
0.7,500.0,323.0,0.1443603215284684,1.3610747807993413
0.7,500.0,323.0,0.1662506687841307,1.4544284503905895
0.7,500.0,323.0,0.1914603997728015,1.5525879305495927
0.7,500.0,323.0,0.22049285545286207,1.6557731004867673
0.7,500.0,323.0,0.25392770182998,1.7641950424849355
0.7,500.0,323.0,0.2924325036483547,2.0094956346089687
0.7,500.0,323.0,0.33677605308027264,2.137234560932091
0.7,500.0,323.0,0.3878437195364236,2.2707286675159626
0.7,500.0,323.0,0.44665512707340205,2.4100032806802534
0.7,500.0,323.0,0.5143845123479462,2.5550373008704197
0.7,500.0,323.0,0.5923841695876297,2.705758712836455
0.7,500.0,323.0,0.6822114506835166,2.8620413292319635
0.7,500.0,323.0,0.785659859492348,3.023702976723671
0.7,500.0,323.0,0.9047948611813732,3.1905052693535847
0.7,500.0,323.0,1.0419951215901386,3.3621550451085573
0.7,500.0,323.0,1.2,3.53830747252085
0.7,600.0,273.0,0.001,1.1365993489527928
0.7,600.0,273.0,0.0013130324344878836,1.2139638666278527
0.7,600.0,273.0,0.0017240541740171785,1.2919755774440318
0.7,600.0,273.0,0.0022637390492987737,1.3710374633402955
0.7,600.0,273.0,0.002972362794946059,1.4517085037393909
0.7,600.0,273.0,0.003902808756829234,1.534702466056519
0.7,600.0,273.0,0.00512451448332012,1.6208880516050943
0.7,600.0,273.0,0.0067286537276022365,1.9077989105809214
0.7,600.0,273.0,0.008834940584779547,2.0081237259847495
0.7,600.0,273.0,0.01160056354458889,2.1142447567444878
0.7,600.0,273.0,0.015231916192382951,2.22801127165764
0.7,600.0,273.0,0.020000000000000004,2.3514818522668297
0.7,600.0,273.0,0.02303273739264226,2.4200294762408547
0.7,600.0,273.0,0.026525349589921046,2.4920799767119615
0.7,600.0,273.0,0.030547570567634134,2.5679367767587147
0.7,600.0,273.0,0.03517970854337624,2.6478923561016203
0.7,600.0,273.0,0.04051424942146391,2.7322217276061114
0.7,600.0,273.0,0.04665770337922934,2.8211756330329973
0.7,600.0,273.0,0.05373273146387932,2.914973674595639
0.7,600.0,273.0,0.061880594659844954,3.0137976354996585
0.7,600.0,273.0,0.07126397432503748,3.117785267012203
0.7,600.0,273.0,0.08207022030922942,3.2270248275927913
0.7,600.0,273.0,0.09451509160693887,3.3415506482052697
0.7,600.0,273.0,0.10884706423120744,3.461339965878204
0.7,600.0,273.0,0.12535229231987327,3.5863112159447237
0.7,600.0,273.0,0.1443603215284684,3.7163239057120316
0.7,600.0,273.0,0.1662506687841307,3.8511801142808513
0.7,600.0,273.0,0.1914603997728015,3.9906275818625434
0.7,600.0,273.0,0.22049285545286207,4.134364274392348
0.7,600.0,273.0,0.25392770182998,4.282044241707168
0.7,600.0,273.0,0.2924325036483547,4.433284534470854
0.7,600.0,273.0,0.33677605308027264,4.587672908734664
0.7,600.0,273.0,0.3878437195364236,4.744776027934738
0.7,600.0,273.0,0.44665512707340205,4.904147869203257
0.7,600.0,273.0,0.5143845123479462,5.0653380521551306
0.7,600.0,273.0,0.5923841695876297,5.227899831461439
0.7,600.0,273.0,0.6822114506835166,5.391397527133791
0.7,600.0,273.0,0.785659859492348,5.555413206187881
0.7,600.0,273.0,0.9047948611813732,5.71955247388484
0.7,600.0,273.0,1.0419951215901386,5.88344927950972
0.7,600.0,273.0,1.2,6.046769687721786
0.7,600.0,298.0,0.001,0.5049863456113923
0.7,600.0,298.0,0.0013130324344878836,0.5773547652364102
0.7,600.0,298.0,0.0017240541740171785,0.6537757446216197
0.7,600.0,298.0,0.0022637390492987737,0.7336503113992332
0.7,600.0,298.0,0.002972362794946059,0.8164553422860619
0.7,600.0,298.0,0.003902808756829234,0.9018017239856594
0.7,600.0,298.0,0.00512451448332012,0.9894824119682849
0.7,600.0,298.0,0.0067286537276022365,1.0795110151260867
0.7,600.0,298.0,0.008834940584779547,1.1721521824887096
0.7,600.0,298.0,0.01160056354458889,1.267944025033754
0.7,600.0,298.0,0.015231916192382951,1.3677111350496631
0.7,600.0,298.0,0.020000000000000004,1.4725655253952799
0.7,600.0,298.0,0.02303273739264226,1.7120557528813052
0.7,600.0,298.0,0.026525349589921046,1.7766148346691109
0.7,600.0,298.0,0.030547570567634134,1.8430724458222545
0.7,600.0,298.0,0.03517970854337624,1.911663564075362
0.7,600.0,298.0,0.04051424942146391,1.9826441252844247
0.7,600.0,298.0,0.04665770337922934,2.056288549308898
0.7,600.0,298.0,0.05373273146387932,2.132886389611749
0.7,600.0,298.0,0.061880594659844954,2.2127380511725185
0.7,600.0,298.0,0.07126397432503748,2.2961495676219728
0.7,600.0,298.0,0.08207022030922942,2.3834264859243364
0.7,600.0,298.0,0.09451509160693887,2.474866970867948
0.7,600.0,298.0,0.10884706423120744,2.5707543063951372
0.7,600.0,298.0,0.12535229231987327,2.671349030329071
0.7,600.0,298.0,0.1443603215284684,2.776880987533486
0.7,600.0,298.0,0.1662506687841307,2.8875416190174383
0.7,600.0,298.0,0.1914603997728015,3.003476817368076
0.7,600.0,298.0,0.22049285545286207,3.1247806703436143
0.7,600.0,298.0,0.25392770182998,3.251490384787488
0.7,600.0,298.0,0.2924325036483547,3.3835826347532056
0.7,600.0,298.0,0.33677605308027264,3.5209715153084638
0.7,600.0,298.0,0.3878437195364236,3.663508212550218
0.7,600.0,298.0,0.44665512707340205,3.8109824266419974
0.7,600.0,298.0,0.5143845123479462,3.9631255129177525
0.7,600.0,298.0,0.5923841695876297,4.119615239328293
0.7,600.0,298.0,0.6822114506835166,4.280081998078504
0.7,600.0,298.0,0.785659859492348,4.44411625552141
0.7,600.0,298.0,0.9047948611813732,4.611276977537291
0.7,600.0,298.0,1.0419951215901386,4.7811007289316345
0.7,600.0,298.0,1.2,4.953111117293775
0.7,600.0,323.0,0.001,0.15885431962896723
0.7,600.0,323.0,0.0013130324344878836,0.19501625630334943
0.7,600.0,323.0,0.0017240541740171785,0.2373472349692632
0.7,600.0,323.0,0.0022637390492987737,0.28623191581056556
0.7,600.0,323.0,0.002972362794946059,0.3418915593399716
0.7,600.0,323.0,0.003902808756829234,0.40436170492817275
0.7,600.0,323.0,0.00512451448332012,0.47349533183791226
0.7,600.0,323.0,0.0067286537276022365,0.5489952197130833
0.7,600.0,323.0,0.008834940584779547,0.6304735330772184
0.7,600.0,323.0,0.01160056354458889,0.7175312770151655
0.7,600.0,323.0,0.015231916192382951,0.8098470248255182
0.7,600.0,323.0,0.020000000000000004,0.9072641868482232
0.7,600.0,323.0,0.02303273739264226,0.9597911634328841
0.7,600.0,323.0,0.026525349589921046,1.0137499960914225
0.7,600.0,323.0,0.030547570567634134,1.0692074680899875
0.7,600.0,323.0,0.03517970854337624,1.1262556855839618
0.7,600.0,323.0,0.04051424942146391,1.185012998437899
0.7,600.0,323.0,0.04665770337922934,1.2456244062482345
0.7,600.0,323.0,0.05373273146387932,1.3082613903546998
0.7,600.0,323.0,0.061880594659844954,1.4154195029772967
0.7,600.0,323.0,0.07126397432503748,1.4845097707357926
0.7,600.0,323.0,0.08207022030922942,1.6870683713517578
0.7,600.0,323.0,0.09451509160693887,1.7675276481758
0.7,600.0,323.0,0.10884706423120744,1.851037521341341
0.7,600.0,323.0,0.12535229231987327,1.9378509926683831
0.7,600.0,323.0,0.1443603215284684,2.0282347989876808
0.7,600.0,323.0,0.1662506687841307,2.1224644052255375
0.7,600.0,323.0,0.1914603997728015,2.2208180105018824
0.7,600.0,323.0,0.22049285545286207,2.3235696540543116
0.7,600.0,323.0,0.25392770182998,2.430981574349674
0.7,600.0,323.0,0.2924325036483547,2.543296042652127
0.7,600.0,323.0,0.33677605308027264,2.660726954420522
0.7,600.0,323.0,0.3878437195364236,2.783451510896679
0.7,600.0,323.0,0.44665512707340205,2.911602352822082
0.7,600.0,323.0,0.5143845123479462,3.0452605141447258
0.7,600.0,323.0,0.5923841695876297,3.1844495443760565
0.7,600.0,323.0,0.6822114506835166,3.32913110540719
0.7,600.0,323.0,0.785659859492348,3.479202286106844
0.7,600.0,323.0,0.9047948611813732,3.634494801516183
0.7,600.0,323.0,1.0419951215901386,3.7947761589624647
0.7,600.0,323.0,1.2,3.9597527863229938
0.7,700.0,273.0,0.001,2.0051546633152246
0.7,700.0,273.0,0.0013130324344878836,2.0625804912149417
0.7,700.0,273.0,0.0017240541740171785,2.1195649060355795
0.7,700.0,273.0,0.0022637390492987737,2.1765569258090123
0.7,700.0,273.0,0.002972362794946059,2.2341653965139217
0.7,700.0,273.0,0.003902808756829234,2.293175907568083
0.7,700.0,273.0,0.00512451448332012,2.3545678670431625
0.7,700.0,273.0,0.0067286537276022365,2.4195306197695374
0.7,700.0,273.0,0.008834940584779547,2.489474972431766
0.7,700.0,273.0,0.01160056354458889,2.5660338513968015
0.7,700.0,273.0,0.015231916192382951,2.6510442169385082
0.7,700.0,273.0,0.020000000000000004,2.8005030765060597
0.7,700.0,273.0,0.02303273739264226,2.8580081678105373
0.7,700.0,273.0,0.026525349589921046,2.919242593804933
0.7,700.0,273.0,0.030547570567634134,2.9844640607474675
0.7,700.0,273.0,0.03517970854337624,3.053919120226063
0.7,700.0,273.0,0.04051424942146391,3.1278381616463733
0.7,700.0,273.0,0.04665770337922934,3.2064300872299927
0.7,700.0,273.0,0.05373273146387932,3.289876832140746
0.7,700.0,273.0,0.061880594659844954,3.378327933055355
0.7,700.0,273.0,0.07126397432503748,3.4718953819940084
0.7,700.0,273.0,0.08207022030922942,3.5706490238452107
0.7,700.0,273.0,0.09451509160693887,3.674612761089312
0.7,700.0,273.0,0.10884706423120744,3.7837618137514446
0.7,700.0,273.0,0.12535229231987327,3.8980212441980826
0.7,700.0,273.0,0.1443603215284684,4.017265895248596
0.7,700.0,273.0,0.1662506687841307,4.141321809806066
0.7,700.0,273.0,0.1914603997728015,4.269969107924708
0.7,700.0,273.0,0.22049285545286207,4.553263279472029
0.7,700.0,273.0,0.25392770182998,4.693209088759664
0.7,700.0,273.0,0.2924325036483547,4.836920758747697
0.7,700.0,273.0,0.33677605308027264,4.984003269879337
0.7,700.0,273.0,0.3878437195364236,5.134040894376022
0.7,700.0,273.0,0.44665512707340205,5.28660477780579
0.7,700.0,273.0,0.5143845123479462,5.441260485999137
0.7,700.0,273.0,0.5923841695876297,5.597575294363473
0.7,700.0,273.0,0.6822114506835166,5.755125019437129
0.7,700.0,273.0,0.785659859492348,5.913500221129427
0.7,700.0,273.0,0.9047948611813732,6.072311637321949
0.7,700.0,273.0,1.0419951215901386,6.2311947489496795
0.7,700.0,273.0,1.2,6.389813411562287
0.7,700.0,298.0,0.001,1.3108567189181948
0.7,700.0,298.0,0.0013130324344878836,1.3868013058813906
0.7,700.0,298.0,0.0017240541740171785,1.4623188399515452
0.7,700.0,298.0,0.0022637390492987737,1.5375411845214297
0.7,700.0,298.0,0.002972362794946059,1.6126404197504502
0.7,700.0,298.0,0.003902808756829234,1.6878313760134163
0.7,700.0,298.0,0.00512451448332012,1.945148333879002
0.7,700.0,298.0,0.0067286537276022365,2.0223282908670983
0.7,700.0,298.0,0.008834940584779547,2.099985786734776
0.7,700.0,298.0,0.01160056354458889,2.179138514918406
0.7,700.0,298.0,0.015231916192382951,2.2610204649368777
0.7,700.0,298.0,0.020000000000000004,2.347092137004249
0.7,700.0,298.0,0.02303273739264226,2.3939119796727075
0.7,700.0,298.0,0.026525349589921046,2.4425693530810664
0.7,700.0,298.0,0.030547570567634134,2.4933403947909345
0.7,700.0,298.0,0.03517970854337624,2.546515841119141
0.7,700.0,298.0,0.04051424942146391,2.6023991871899246
0.7,700.0,298.0,0.04665770337922934,2.6613041589322433
0.7,700.0,298.0,0.05373273146387932,2.7235514336915516
0.7,700.0,298.0,0.061880594659844954,2.789464573174589
0.7,700.0,298.0,0.07126397432503748,2.8593651673332747
0.7,700.0,298.0,0.08207022030922942,2.933567230293961
0.7,700.0,298.0,0.09451509160693887,3.0123709384001187
0.7,700.0,298.0,0.10884706423120744,3.09605585347356
0.7,700.0,298.0,0.12535229231987327,3.1848738277988344
0.7,700.0,298.0,0.1443603215284684,3.2790418362727656
0.7,700.0,298.0,0.1662506687841307,3.3787350202317072
0.7,700.0,298.0,0.1914603997728015,3.4840802514740403
0.7,700.0,298.0,0.22049285545286207,3.595150529836028
0.7,700.0,298.0,0.25392770182998,3.7119605111580825
0.7,700.0,298.0,0.2924325036483547,3.8344634247820046
0.7,700.0,298.0,0.33677605308027264,3.962549583417131
